cleaned_med_id,inv_min,inv_max,mean_first_count,mean_last_count,total_picks,mean_picks,median_picks,variance_picks,std_dev_picks,range_picks,iqr_picks,skewness_picks,kurtosis_picks,percent_days_w_pick,days_of_data,days_w_stockout,days_w_scarce_inv,days_w_excess_inv,mean_inventory,inv_turnover_ratio,days_sales_inventory,stockout_rate,excess_rate,scarce_rate,coef_var
067680,5.0,35.0,33.03764115432873,33.03764115432873,16.0,0.020075282308657464,0.0,0.0372849189485697,0.19309303184882073,3.0,0.0,10.861576761550364,128.139253995532,0.012547051442910916,797.0,5.0,5.0,195.0,33.03764115432873,0.48429607686757054,1645.6875,0.006273525721455458,0.24466750313676286,0.006273525721455458,9.618446648969384
067737,6.215158924205379,9.32273838630807,5.893643031784841,5.7200488997555015,361.0,0.441320293398533,0.0,1.0693798948385915,1.034108260695461,8.0,0.0,2.629180219478875,7.920217309108509,0.1845965770171149,818.0,10.0,454.0,150.0,5.806845965770171,62.168,13.157894736842106,0.012224938875305624,0.18337408312958436,0.5550122249388753,2.343214840024618
067738,5.030674846625767,7.042944785276074,6.038036809815951,6.0404907975460125,209.0,0.25644171779141106,0.0,0.8100782321641219,0.9000434612640225,13.0,0.0,6.656171123881812,66.45584299180499,0.1325153374233129,815.0,6.0,107.0,78.0,6.039263803680981,34.606867127184074,23.55023923444976,0.007361963190184049,0.09570552147239264,0.1312883435582822,3.5097388561252547
067777,23.21167883211679,24.759124087591243,13.546228710462287,13.459854014598541,1278.0,1.5547445255474452,0.0,21.959849569245275,4.686133754946105,110.0,2.0,15.545331355096295,347.73366481208006,0.2895377128953771,822.0,11.0,586.0,53.0,13.503041362530414,94.6453443848822,8.685054773082943,0.01338199513381995,0.06447688564476886,0.7128953771289538,3.0140860301766024
067823,0.0,168.0,78.3011583011583,78.16216216216216,60.0,0.07722007722007722,0.0,4.633204633204634,2.152488010002526,60.0,0.0,27.820878646437347,772.0012886597934,0.001287001287001287,777.0,330.0,0.0,0.0,78.23166023166023,0.7669529167900504,1013.1,0.4247104247104247,0.0,0.0,27.87471972953271
067848,60.26974483596598,86.0996354799514,50.13365735115431,50.13244228432564,3997.0,4.8566221142162815,3.0,36.66798224997265,6.055409337936838,44.0,7.0,1.8102240155906362,4.373948606471618,0.6597812879708383,823.0,8.0,580.0,98.0,50.13304981773997,79.72784449641901,10.322616962722043,0.009720534629404616,0.11907654921020656,0.7047387606318347,1.2468355979789887
067862,71.59173754556501,95.45565006075334,100.91616038882138,100.84447144592953,3002.0,3.6476306196840826,0.0,37.00220544976689,6.082943814450935,34.0,10.0,1.751517734793684,2.872392361319285,0.3450789793438639,823.0,0.0,166.0,544.0,100.88031591737546,29.758035278743023,27.65639573617588,0.0,0.660996354799514,0.20170109356014582,1.6676424914367487
067895,15.0,20.0,22.28501827040195,22.28136419001218,718.0,0.8745432399512789,0.0,16.917168236237785,4.113048533173148,35.0,0.0,5.395442005460633,30.630185103992957,0.06211936662606577,821.0,2.0,90.0,516.0,22.283191230207066,32.221596654732295,25.479805013927578,0.00243605359317905,0.6285018270401949,0.10962241169305725,4.703081957848405
067907,13.0,18.0,23.557177615571778,23.51094890510949,734.0,0.8929440389294404,0.0,6.84845197981217,2.616954714895191,30.0,0.0,4.818116662252734,35.5804279450938,0.17396593673965938,822.0,3.0,33.0,523.0,23.534063260340634,31.188834324114758,26.355585831062672,0.0036496350364963502,0.6362530413625304,0.040145985401459854,2.9307040540106906
067908,102.70401948842874,115.54202192448234,109.11205846528624,108.63824604141291,6747.0,8.218026796589525,0.0,209.92191854074446,14.488682429425543,80.0,11.0,2.1026620335048243,4.52563936513156,0.38367844092570036,821.0,2.0,460.0,157.0,108.87515225334957,61.970062593344636,13.248332592263228,0.00243605359317905,0.19123020706455543,0.5602923264311814,1.7630366495565986
068083,0.0,0.0,3.288159771754636,3.2781740370898715,6.0,0.008559201141226819,0.0,0.025640921133075208,0.16012782747878399,4.0,0.0,22.819662644862937,553.5028588046579,0.0042796005706134095,701.0,318.0,0.0,383.0,3.283166904422254,1.8275038018683467,383.5833333333333,0.4536376604850214,0.5463623395149786,0.0,18.70826784377126
068084,6.189781021897811,12.379562043795621,7.4440389294403895,7.417274939172749,63.0,0.07664233576642336,0.0,0.2974074699716387,0.5453507769973732,8.0,0.0,8.795498182803327,90.66498455433226,0.025547445255474453,822.0,1.0,109.0,0.0,7.430656934306569,8.478388998035363,96.95238095238095,0.0012165450121654502,0.0,0.13260340632603407,7.115529185584774
068085,94.72019464720195,150.43795620437956,104.05717761557177,99.64720194647202,8600.0,10.46228710462287,10.0,108.02963568848149,10.393730595338782,120.0,17.0,1.9562070073205253,14.459383504064228,0.6751824817518248,822.0,1.0,381.0,113.0,101.8521897810219,84.43608349010123,9.735174418604652,0.0012165450121654502,0.13746958637469586,0.4635036496350365,0.9934472731823814
068086,4.7110266159695815,6.281368821292776,3.064638783269962,3.046894803548796,20.0,0.025348542458808618,0.0,0.07549876795789826,0.2747703913413857,4.0,0.0,11.964756356680368,150.35666834652255,0.010139416983523447,789.0,7.0,459.0,0.0,3.0557667934093793,6.545002073828286,120.55000000000001,0.008871989860583017,0.0,0.5817490494296578,10.839691938417666
068093,0.0,0.0,31.03676470588235,31.033088235294116,40511.0,49.645833333333336,0.0,1979026.9480316974,1406.7789264954524,40186.0,0.0,28.513084972330596,810.9977554214432,0.08946078431372549,816.0,0.0,0.0,816.0,31.034926470588232,1305.335781555411,0.6251265088494482,0.0,1.0,0.0,28.336293945355315
068094,2.0,2.0,3.284605433376455,3.2897800776196635,8.0,0.01034928848641656,0.0,0.015436794937964593,0.12424489904203147,2.0,0.0,13.265674957966125,188.47993625901688,0.007761966364812419,773.0,17.0,129.0,435.0,3.2871927554980593,2.4336875245966154,317.62499999999994,0.02199223803363519,0.5627425614489003,0.16688227684346701,12.00516336993629
068106,856.3426488456865,1055.4921020656136,685.4131227217497,675.2053462940462,43580.0,52.952612393681655,30.0,2118.4417906123526,46.02653354981616,237.0,82.5,1.0013026216378118,-0.32871760547513373,0.9939246658566221,823.0,1.0,678.0,42.0,680.3092345078979,64.05910399191276,12.84751032583754,0.001215066828675577,0.05103280680437424,0.8238153098420413,0.8692023201353533
068118,140.0,240.0,198.17618469015795,198.1397326852977,3044.0,3.698663426488457,3.0,11.507625948624252,3.3922891900049224,28.0,4.0,1.8564861217808364,6.731168457536032,0.8517618469015796,823.0,0.0,48.0,105.0,198.15795868772784,15.361482426234332,53.57555847568989,0.0,0.1275820170109356,0.0583232077764277,0.9171662297549446
068119,100.0,200.0,163.5127582017011,163.81044957472662,7215.0,8.766707168894289,8.0,37.56351311000937,6.128907986746853,51.0,7.0,1.4238713885111738,4.136300543480909,0.9817739975698664,823.0,0.0,99.0,180.0,163.66160388821385,44.0848667530356,18.668537768537767,0.0,0.2187120291616039,0.12029161603888214,0.6991117495623923
068149,1.0,5.0,17.49532710280374,17.51134846461949,84.0,0.11214953271028037,0.0,4.019491228946973,2.0048668855928997,50.0,0.0,22.08773995998094,524.007682708494,0.0053404539385847796,749.0,3.0,3.0,665.0,17.503337783711615,4.7990846681922195,156.07142857142856,0.004005340453938585,0.8878504672897196,0.004005340453938585,17.87672972987002
068153,526.8529769137302,737.5941676792223,716.8359659781288,716.0036452004861,37650.0,45.74726609963548,33.0,2672.2961451930946,51.69425640429597,352.0,28.0,3.290665025236466,11.336304902329204,0.9963547995139733,823.0,0.0,139.0,194.0,716.4198055893074,52.55298598149466,15.660385126162017,0.0,0.23572296476306198,0.16889428918590524,1.129996627376775
068153P01,0.0,600.0,472.65822784810126,472.65822784810126,470.0,5.949367088607595,0.0,2519.6897111327503,50.19651094580927,446.0,0.0,8.691435811305482,73.69303328150356,0.0379746835443038,79.0,6.0,0.0,0.0,472.65822784810126,0.9943760042849491,79.4468085106383,0.0759493670886076,0.0,0.0,8.437285882380708
068167,60.10962241169306,120.10962241169305,94.06577344701583,95.77466504263094,6487.0,7.901339829476249,2.0,243.32562015388734,15.598898042935192,120.0,8.0,3.316873175687225,12.740967062298138,0.6285018270401949,821.0,17.0,139.0,76.0,94.92021924482339,68.341603628921,12.01318020656698,0.020706455542021926,0.0925700365408039,0.16930572472594396,1.9742092328117453
068168,30.0,90.0,100.86741016109046,100.84758364312268,779.0,0.9653035935563816,0.0,21.02360856156275,4.585150876641111,90.0,0.0,11.012271902640533,181.9483148871563,0.12639405204460966,807.0,6.0,9.0,440.0,100.85749690210656,7.723768920778455,104.48267008985879,0.007434944237918215,0.5452292441140025,0.011152416356877323,4.749957326635914
068169,20.0,80.0,63.990159901599014,63.91881918819188,347.0,0.4268142681426814,0.0,7.225240700682868,2.6879807850285813,45.0,0.0,10.705791541852493,136.47874175039345,0.07503075030750307,813.0,0.0,9.0,117.0,63.95448954489545,5.425733243581114,149.84149855907782,0.0,0.14391143911439114,0.01107011070110701,6.297776306133247
068170,15.0,75.0,120.05024509803921,120.1078431372549,291.0,0.35661764705882354,0.0,20.0898457235655,4.482169756219135,120.0,0.0,23.957745079960915,624.181390004372,0.05392156862745098,816.0,0.0,2.0,363.0,120.07904411764706,2.4234037016058663,336.7164948453608,0.0,0.44485294117647056,0.0024509803921568627,12.568558491666028
068171,10.0,70.0,74.0527817403709,74.13837375178316,160.0,0.2282453637660485,0.0,6.684972488282045,2.585531374453237,50.0,0.0,14.864749886243192,247.79779394114254,0.014265335235378032,701.0,3.0,3.0,354.0,74.09557774607703,2.1593731349030634,324.63124999999997,0.0042796005706134095,0.5049928673323824,0.0042796005706134095,11.327859334323243
068188,90.0,140.0,121.5952380952381,121.98168498168498,3363.0,6.15934065934066,2.0,106.50483919749975,10.320118177496793,167.0,10.0,7.706119144778835,108.046396063833,0.6556776556776557,546.0,0.0,63.0,49.0,121.78846153846155,27.613453339649453,19.772970561998218,0.0,0.08974358974358974,0.11538461538461539,1.6755232009852064
068189,0.0,46.5,8.454545454545455,0.0,93.0,8.454545454545455,0.0,786.2727272727274,28.04055504573202,93.0,0.0,2.846049894151541,6.099999999999996,0.09090909090909091,11.0,11.0,0.0,0.0,4.2272727272727275,22.0,0.5,1.0,0.0,0.0,3.3166247903554003
068190,0.0,0.0,2.218476903870162,2.200998751560549,286.0,0.3570536828963795,0.0,5.119853308364544,2.262709284986594,30.0,0.0,9.026791815652821,96.6267469919852,0.04369538077403246,801.0,404.0,0.0,397.0,2.2097378277153554,129.42711864406783,6.188811188811188,0.5043695380774033,0.49563046192259674,0.0,6.337168312147769
068196,0.0,212.0,24.743515850144092,23.786743515850144,368.0,1.0605187319884726,0.0,23.473205510486245,4.844915428620633,45.0,0.0,5.715880278156565,35.715623888397126,0.0893371757925072,347.0,248.0,0.0,12.0,24.26512968299712,15.165795724465557,22.8804347826087,0.7146974063400576,0.0345821325648415,0.0,4.568439276443912
068320,6.0,8.0,7.313487241798299,7.2964763061968405,37.0,0.04495747266099635,0.0,0.13544595317705976,0.3680298264775014,5.0,0.0,9.472682436794752,97.77761957401694,0.018226002430133656,823.0,0.0,14.0,81.0,7.30498177399757,5.065036593479707,162.48648648648648,0.0,0.09842041312272175,0.01701093560145808,8.186176951107665
068332,0.0,0.0,31.35677749360614,31.126598465473144,190.0,0.24296675191815856,0.0,14.017716155103132,3.7440240590977956,101.0,0.0,25.1537553867862,669.970315943861,0.016624040920716114,782.0,555.0,0.0,227.0,31.24168797953964,6.081617616962056,128.5842105263158,0.7097186700767263,0.29028132992327366,0.0,15.409614811655139
068384,4.0,8.0,8.110571081409477,8.111786148238153,48.0,0.0583232077764277,0.0,0.23747017764809183,0.48730911919241965,8.0,0.0,10.242264106940242,122.76908421744874,0.018226002430133656,823.0,3.0,13.0,363.0,8.111178614823814,5.917758969365591,139.07291666666666,0.0036452004860267314,0.44106925880923453,0.015795868772782502,8.355320939486695
068393,65.0,75.0,61.71567436208991,61.73025516403402,5329.0,6.47509113001215,5.0,47.0672011778166,6.860553999336832,48.0,10.0,1.3796672663406502,3.0151863767392175,0.6865127582017011,823.0,0.0,454.0,55.0,61.72296476306197,86.33739517303832,9.532370050666167,0.0,0.06682867557715674,0.551640340218712,1.0595301072347934
068394,80.0,90.0,75.82260024301337,75.84933171324423,6416.0,7.795868772782503,5.0,65.55681989516722,8.096716612008057,64.0,10.0,1.5825481860701391,4.0332744076403655,0.7509113001215066,823.0,0.0,444.0,73.0,75.8359659781288,84.60365628955506,9.727711970074813,0.0,0.08869987849331713,0.5394896719319563,1.038590675137567
068395,30.0,40.0,34.627737226277375,34.6301703163017,1938.0,2.3576642335766422,0.0,18.47849782622225,4.298662329867542,35.0,4.0,2.672943189997049,9.656062262589478,0.3686131386861314,822.0,2.0,199.0,116.0,34.62895377128954,55.96472861408748,14.687822497420022,0.0024330900243309003,0.1411192214111922,0.24209245742092458,1.823271638364871
068421,4.0299625468164795,4.0299625468164795,4.017478152309613,4.017478152309613,7.0,0.008739076154806492,0.0,0.046173533083645434,0.21488027616243757,6.0,0.0,27.233769471538587,753.9454409435529,0.0024968789013732834,801.0,10.0,18.0,60.0,4.017478152309613,1.742386575512741,459.71428571428567,0.012484394506866416,0.0749063670411985,0.02247191011235955,24.58844302944464
068448,28.262454434993924,58.26245443499393,51.17010935601458,51.569866342648844,1485.0,1.8043742405832321,0.0,21.515211986294283,4.638449308367429,43.0,1.0,4.666384821879289,25.633265459736663,0.4082624544349939,823.0,6.0,55.0,210.0,51.36998784933171,28.907929749866955,28.469696969696965,0.007290400972053463,0.2551640340218712,0.06682867557715674,2.5706692126507704
068482,0.0,0.0,0.002053388090349076,0.0,4.0,0.008213552361396304,0.0,0.012278077758342418,0.1108064878892135,2.0,0.0,14.916590928594465,238.72833646503017,0.006160164271047228,487.0,487.0,0.0,0.0,0.001026694045174538,3896.0,0.125,1.0,0.0,0.0,13.490689900511743
068512,10.0,66.0,56.11192214111922,56.01216545012166,309.0,0.3759124087591241,0.0,2.093596913146688,1.4469267131222259,30.0,0.0,12.084735194528172,220.13816359958233,0.13990267639902676,822.0,0.0,8.0,366.0,56.06204379562044,5.511750537074409,149.1359223300971,0.0,0.44525547445255476,0.009732360097323601,3.849106013548446
068542,0.0,1.0,0.36752136752136755,0.3660968660968661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,702.0,445.0,0.0,0.0,0.3668091168091168,0.0,,0.6339031339031339,0.0,0.0,
068632,0.0,0.0,1.227621483375959,1.227621483375959,715.0,1.8286445012787724,2.0,11.224408157911995,3.3502847875832877,40.0,2.0,7.162155329637331,64.2041293924672,0.6317135549872123,391.0,385.0,0.0,6.0,1.227621483375959,582.4270833333334,0.6713286713286714,0.9846547314578005,0.015345268542199489,0.0,1.8321137789441475
068660,0.0,0.0,8.258555133079849,8.287705956907478,33.0,0.04182509505703422,0.0,0.9995174769836512,0.9997587093812442,28.0,0.0,27.776422050978503,774.1092006660779,0.0076045627376425855,789.0,505.0,0.0,284.0,8.273130544993663,3.98881654538491,197.8030303030303,0.6400506970849176,0.35994930291508237,0.0,23.90332186975157
068742,100.0,200.0,279.9805589307412,279.46051032806804,3221.0,3.913730255164034,1.0,96.70666039916867,9.833954463956434,151.0,3.0,6.43227359088383,68.99692899452413,0.5297691373025516,823.0,8.0,30.0,447.0,279.7205346294046,11.515064506320318,71.47159267308288,0.009720534629404616,0.543134872417983,0.03645200486026731,2.5126806966271795
068743,0.0,0.0,175.10184049079754,175.10184049079754,383.0,0.4699386503067485,0.0,17.463161544143148,4.17889477543323,100.0,0.0,18.164524001483272,402.11759662428875,0.051533742331288344,815.0,117.0,0.0,698.0,175.10184049079754,2.187298539675421,372.60574412532634,0.14355828220858896,0.8564417177914111,0.0,8.892426219263923
068856,0.0,16.0,4.788679245283019,4.786792452830189,6.0,0.011320754716981131,0.0,0.04902093661946712,0.22140672216413645,5.0,0.0,21.812408109601552,485.89220551823456,0.0037735849056603774,530.0,213.0,0.0,0.0,4.787735849056604,1.2532019704433497,422.91666666666674,0.4018867924528302,0.0,0.0,19.557593791165388
069330,14.0,18.0,16.738442822384428,16.708029197080293,754.0,0.9172749391727494,0.0,3.7008217976415922,1.923752010432112,15.0,1.0,2.6874009897680087,9.121113293843964,0.25669099756691,822.0,1.0,165.0,270.0,16.72323600973236,45.08696759175063,18.231432360742705,0.0012165450121654502,0.3284671532846715,0.20072992700729927,2.097246886704504
069368,25.1338199513382,31.41727493917275,19.789537712895378,19.519464720194648,1368.0,1.6642335766423357,1.0,5.935844661575255,2.436358894246752,23.0,3.0,2.89349002878006,15.107073279059168,0.5401459854014599,822.0,1.0,649.0,73.0,19.654501216545015,69.602376825947,11.809941520467838,0.0012165450121654502,0.08880778588807786,0.7895377128953771,1.4639524934728292
069371,40.0,50.0,45.94525547445255,45.93917274939173,1365.0,1.6605839416058394,1.0,5.62521671097202,2.371753931370626,15.0,3.0,1.7756510097848635,3.4727891499263697,0.5060827250608273,822.0,2.0,139.0,124.0,45.94221411192214,29.711236743502496,27.666300366300366,0.0024330900243309003,0.15085158150851583,0.16909975669099755,1.428265004825388
069456,0.0,57.0,4.809333333333333,4.809333333333333,127.0,0.16933333333333334,0.0,3.5934508233199827,1.895639950866193,45.0,0.0,18.820883015217124,420.8263978523136,0.016,750.0,700.0,0.0,36.0,4.809333333333333,26.406986415303578,28.401574803149604,0.9333333333333333,0.048,0.0,11.19472411928854
069603,30.875912408759124,43.22627737226277,26.3978102189781,26.210462287104622,1437.0,1.7481751824817517,0.0,9.723352329809648,3.118229037420062,30.0,3.0,2.4827066227011776,10.236411464395585,0.33454987834549876,822.0,2.0,476.0,225.0,26.304136253041364,54.63019147164924,15.046624913013224,0.0024330900243309003,0.2737226277372263,0.5790754257907542,1.7837051278770293
069630,34.061349693251536,78.12269938650307,68.99386503067484,69.82085889570553,4149.0,5.09079754601227,2.0,152.18584887173844,12.336362870463013,101.0,4.0,5.15670322626445,29.047139412304055,0.7337423312883435,815.0,3.0,50.0,293.0,69.40736196319018,59.777520462460444,13.633887683779223,0.0036809815950920245,0.3595092024539877,0.06134969325153374,2.42326723051997
069631,41.556372549019606,85.96813725490196,41.747549019607845,43.20710784313726,4379.0,5.366421568627451,3.0,81.68765638157103,9.038122392486784,103.0,6.0,4.906633141390597,35.1034821552679,0.8406862745098039,816.0,10.0,375.0,102.0,42.477328431372555,103.09028749477083,7.915391641927382,0.012254901960784314,0.125,0.45955882352941174,1.6841991030530294
069756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,787.0,787.0,0.0,0.0,0.0,,,1.0,0.0,0.0,
069756P01,0.0,0.0,0.0925700365408039,0.0925700365408039,188.0,0.2289890377588307,0.0,1.0670122693918775,1.0329628596381757,14.0,0.0,7.496432460889747,71.68797939548925,0.08891595615103533,821.0,801.0,0.0,20.0,0.0925700365408039,2030.8947368421052,0.40425531914893614,0.9756394640682094,0.024360535931790498,0.0,4.510970785973097
069780,0.0,4.0,2.6990654205607476,2.691588785046729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,535.0,175.0,0.0,0.0,2.695327102803738,0.0,,0.32710280373831774,0.0,0.0,
069781,0.0,5.0,2.0483333333333333,2.04,5.0,0.008333333333333333,0.0,0.0216332776850306,0.14708255397915349,3.0,0.0,18.20862163454653,339.4475450005688,0.0033333333333333335,600.0,276.0,0.0,0.0,2.0441666666666665,2.445984508764778,245.29999999999998,0.46,0.0,0.0,17.64990647749842
069881,0.0,0.0,0.0015479876160990713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,646.0,646.0,0.0,0.0,0.0007739938080495357,0.0,,1.0,0.0,0.0,
06988101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,287.0,287.0,0.0,0.0,0.0,,,1.0,0.0,0.0,
069883,5.0,35.0,29.912280701754387,29.912280701754387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,684.0,2.0,2.0,0.0,29.912280701754387,0.0,,0.0029239766081871343,0.0,0.0029239766081871343,
069922,0.0,0.0,38.054811205846526,38.01948842874543,464.0,0.5651644336175395,0.0,23.01190695463593,4.79707274852445,100.0,0.0,13.687849310480996,239.71613084538458,0.0682095006090134,821.0,93.0,0.0,728.0,38.03714981729598,12.19860063723842,67.30280172413794,0.11327649208282582,0.8867235079171741,0.0,8.487923979608995
069923,0.0,0.0,29.626143790849675,30.05359477124183,377.0,0.4928104575163399,0.0,13.064411593607776,3.6144725194152154,31.0,0.0,8.066099987460728,63.53031976478137,0.058823529411764705,765.0,52.0,0.0,713.0,29.83986928104575,12.634103603110285,60.55039787798408,0.06797385620915032,0.9320261437908497,0.0,7.33440710173114
069926,2.0,2.0,2.612393681652491,2.606318347509113,84.0,0.10206561360874848,0.0,0.1379884287796413,0.37146793775458103,3.0,0.0,4.141522185086013,18.98125173439167,0.08140947752126367,823.0,18.0,87.0,210.0,2.609356014580802,32.1918509895227,25.56547619047619,0.02187120291616039,0.2551640340218712,0.10571081409477522,3.6395013425240497
069934,142.71393643031786,219.559902200489,167.24694376528117,167.58312958435206,9862.0,12.056234718826406,10.0,205.02008959967438,14.31852260534146,70.0,20.0,1.0377225192055721,0.4454535214540565,0.5281173594132029,818.0,5.0,217.0,105.0,167.41503667481663,58.90749239661033,13.886179273980938,0.006112469437652812,0.12836185819070906,0.265281173594132,1.187644645220981
069960,54.8780487804878,355.5853658536585,244.78536585365853,245.58048780487806,36235.0,44.1890243902439,8.0,742226.4172176064,861.5256335232322,24672.0,9.0,28.539992211233063,813.350170790157,0.8560975609756097,820.0,7.0,39.0,44.0,245.1829268292683,147.787615021139,5.548502828756727,0.00853658536585366,0.05365853658536585,0.0475609756097561,19.496371449953095
069964,30.0,40.0,35.90133982947625,35.937880633373936,1088.0,1.3252131546894033,0.0,14.363619619143812,3.7899366246869897,30.0,0.0,3.1170009151443017,10.582357975574524,0.12667478684531058,821.0,0.0,122.0,180.0,35.9196102314251,30.289860969820275,27.104779411764707,0.0,0.2192448233861145,0.14859926918392205,2.8598694566801637
069994,2.0,2.0,2.3906447534766118,2.350189633375474,58.0,0.07332490518331226,0.0,0.25284450063211117,0.502836455154269,7.0,0.0,9.581400772919075,105.2341717050153,0.035398230088495575,791.0,17.0,44.0,182.0,2.370417193426043,24.46826666666667,32.32758620689655,0.021491782553729456,0.23008849557522124,0.05562579013906448,6.857648897017703
069995,240.0,300.0,314.633064516129,311.7983870967742,3565.0,14.375,0.0,1078.2596153846155,32.83686366546926,240.0,15.0,3.284243779313825,13.184794104670313,0.3024193548387097,248.0,0.0,94.0,53.0,313.2157258064516,11.381931704805124,21.78892005610098,0.0,0.21370967741935484,0.3790322580645161,2.284303559336992
070083,0.0,2.0,0.6881118881118881,0.6853146853146853,1.0,0.0013986013986013986,0.0,0.0013986013986013986,0.03739787960033829,1.0,0.0,26.68335437234652,710.0014005602243,0.0013986013986013986,715.0,470.0,0.0,0.0,0.6867132867132867,1.4562118126272914,491.0,0.6573426573426573,0.0,0.0,26.739483914241877
070193,10.292682926829269,41.170731707317074,33.646341463414636,33.69512195121951,131.0,0.1597560975609756,0.0,0.752224604663629,0.8673088288860139,20.0,0.0,15.517626381342057,334.5775507928511,0.07560975609756097,820.0,0.0,7.0,322.0,33.670731707317074,3.890619340818544,210.76335877862596,0.0,0.3926829268292683,0.00853658536585366,5.428956028141461
070233,5.0,65.0,103.60267314702308,103.53219927095991,149.0,0.181044957472661,0.0,6.71049185077442,2.5904617061007524,60.0,0.0,18.918294591694494,389.1735122708824,0.024301336573511544,823.0,0.0,1.0,480.0,103.5674362089915,1.4386761462292927,572.0536912751678,0.0,0.583232077764277,0.001215066828675577,14.308389155173954
070245,10.0,40.0,28.340479192938208,28.331651954602773,49.0,0.0617906683480454,0.0,0.09087406218553758,0.3014532504146167,3.0,0.0,5.786729868917701,38.38412006945294,0.04791929382093316,793.0,0.0,4.0,0.0,28.33606557377049,1.7292450101243855,458.5816326530612,0.0,0.0,0.005044136191677175,4.878620970995735
070265,11.105710814094776,66.63426488456865,111.29890643985419,110.90765492102065,2915.0,3.5419198055893073,1.0,67.89817976485057,8.240035179830883,60.0,2.0,3.3823585685509494,11.418409157510526,0.5625759416767923,823.0,0.0,2.0,782.0,111.10328068043742,26.236849012445592,31.368096054888507,0.0,0.9501822600243013,0.002430133657351154,2.326431887821893
070268,0.0,0.0,0.0,0.0,17.0,0.021850899742930592,0.0,0.05228897645350088,0.22866782994881654,5.0,0.0,15.760580034712705,304.3458409626335,0.014138817480719794,778.0,778.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,10.464915982363486
070360,15.0,45.0,44.8775,44.9075,571.0,0.71375,0.0,8.26964799749687,2.875699566626679,34.0,0.0,6.010267005414767,44.54173632545789,0.1075,800.0,4.0,18.0,368.0,44.8925,12.71927382079412,62.89667250437828,0.005,0.46,0.0225,4.029001144135452
070414,900.0,1200.0,754.2041312272175,754.3232077764277,100486.0,122.09720534629405,118.0,1466.6645055624042,38.29705609524581,279.0,51.0,0.7311857233002387,1.506997565614042,1.0,823.0,1.0,651.0,18.0,754.2636695018226,133.22396936653354,6.177567024262086,0.001215066828675577,0.02187120291616039,0.7910085054678008,0.3136603822063501
070461,4.0,6.0,6.269372693726937,6.269372693726937,148.0,0.1820418204182042,0.0,0.44218942189421895,0.6649732490064686,7.0,0.0,4.781742330381454,28.473002068488046,0.09348093480934809,813.0,3.0,70.0,231.0,6.269372693726937,23.60682754561507,34.439189189189186,0.0036900369003690036,0.28413284132841327,0.08610086100861009,3.65285980704229
070506,10.0,40.0,40.419721871049305,40.43236409608091,351.0,0.44374209860935526,0.0,4.705375346060905,2.1691877157269968,33.0,0.0,10.50982423649183,134.49270345789765,0.14664981036662453,791.0,56.0,63.0,350.0,40.42604298356511,8.682521812552771,91.1025641025641,0.07079646017699115,0.4424778761061947,0.07964601769911504,4.888397387863403
070560,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,8.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,
070635,13.067484662576687,15.680981595092025,11.252760736196318,11.220858895705522,381.0,0.46748466257668714,0.0,1.8659561960175457,1.3660000717487337,10.0,0.0,3.427763430931588,12.755712666564715,0.1374233128834356,815.0,1.0,342.0,97.0,11.23680981595092,33.90642061585499,24.036745406824146,0.001226993865030675,0.11901840490797547,0.4196319018404908,2.9220211508535905
070636,11.123595505617978,14.831460674157304,8.564294631710363,8.513108614232209,230.0,0.28714107365792757,0.0,0.8824469413233458,0.9393864706942217,8.0,0.0,3.9274190098074744,17.205504381661555,0.1136079900124844,801.0,11.0,480.0,76.0,8.538701622971285,26.9361795452884,29.736956521739128,0.01373283395755306,0.09488139825218476,0.599250936329588,3.2715154914177025
070669,1.0,1.0,1.4538461538461538,1.4538461538461538,8.0,0.010256410256410256,0.0,0.01273164148645535,0.11283457575785602,2.0,0.0,12.244598392731625,166.94645215589105,0.008974358974358974,780.0,10.0,10.0,364.0,1.4538461538461538,5.502645502645503,141.75,0.01282051282051282,0.4666666666666667,0.01282051282051282,11.001371136390961
070670,1.0,1.0,1.273838630806846,1.273838630806846,52.0,0.06356968215158924,0.0,0.0840812442204619,0.28996766064591045,3.0,0.0,5.560325469331019,37.59304985007469,0.05378973105134474,818.0,44.0,44.0,241.0,1.273838630806846,40.82149712092131,20.038461538461537,0.05378973105134474,0.2946210268948655,0.05378973105134474,4.561414354006822
070755,147.12029161603888,208.72417982989063,132.13122721749696,133.22600243013366,8482.0,10.306196840826246,6.0,268.12024135780024,16.37437758688251,123.0,5.0,4.163058676910651,18.403159930906103,0.9939246658566221,823.0,4.0,516.0,87.0,132.6786148238153,63.92891583367294,12.8736736618722,0.004860267314702308,0.10571081409477522,0.6269744835965978,1.5887895253483029
